"","Titulo","Autor","Editorial","Precio","Valoracion","Cant_coment","Cant_pag","Formato","URL"
"853","Finis Mundi - GALLEGO, LAURA...","GALLEGO, LAURA","SM (CESMA)",20690,0,0,256,"Tapa Blanda","https://www.linio.cl/p/finis-mundi-gallego-laura-wybmek"
"854","El capitán calzoncillos y la invasión...","PILKEY, DAV","SM (CESMA)",19090,0,0,138,"Tapa Blanda","https://www.linio.cl/p/el-capita-n-calzoncillos-y-la-invasio-n-de-los-pe-rfidos-tiparracos-del-espacio-wyboqg"
"855","Cuida tu planeta - BILLIOUD,JEAN-MICHEL...","BILLIOUD,JEAN-MICHEL","SM (CESMA)",13690,0,0,30,"Tapa Dura","https://www.linio.cl/p/cuida-tu-planeta-billioud-jean-michel-yl9jau"
"856","¿Dónde está Alba? - GALLEGO GARCIA, L...","GALLEGO GARCIA, LAURA","SM (CESMA)",14990,0,0,24,"Tapa Dura","https://www.linio.cl/p/-do-nde-esta-alba-gallego-garcia-laura-ylv0fc"
"857","Tan Cerca (Across The Universe #2)...","Beth Revis","SM",9900,0,0,495,"Tapa Blanda","https://www.linio.cl/p/tan-cerca-across-the-universe-2--jqdy01"
"858","La Caida De Los Reinos (La Caida De Los...","Morgan Rhodes","SM",12900,0,0,432,"Tapa Blanda","https://www.linio.cl/p/la-caida-de-los-reinos-la-caida-de-los-reinos-1--ond1la"
"859","El Legado (Zahori #1)...","Camila Valenzuela León ","SM",11900,0,0,400,"Tapa Blanda","https://www.linio.cl/p/el-legado-zahori-1--ons7u2"
"860","Todo, Todo ¿Es Cierto Que El Amor Lo Ca...","Nicola Yoon","SM",11900,0,0,320,"Tapa Blanda","https://www.linio.cl/p/todo-todo-es-cierto-que-el-amor-lo-cambia-todo--oozzhd"
"861","Los Dias Perdidos (Emily The Strange #1)...","Roger Reger y Jessica Gruner","SM",10900,0,0,266,"Tapa Dura","https://www.linio.cl/p/los-dias-perdidos-emily-the-strange-1--qew58y"
"862","Ctrl Alt Escape / Marta Pina...","Marta Pina y Jeremy M. Williams","SM",11900,0,0,464,"Tapa Blanda","https://www.linio.cl/p/ctrl-alt-escape-marta-pina-s2f31u"
"863","Revelaciones (Zahori #2)...","Camila Valenzuela León","SM",11900,0,0,490,"Tapa Blanda","https://www.linio.cl/p/revelaciones-zahori-2--tpzptg"
"864","Siempre (Los Lobos De Mercy Falls #3)...","Maggie Stiefvater","SM",11000,0,0,440,"Tapa Blanda","https://www.linio.cl/p/siempre-los-lobos-de-mercy-falls-3--vepdg0"
"865","Milagros En Bicho Raro...","Maggie Stiefvater","SM",11900,0,0,280,"Tapa Blanda","https://www.linio.cl/p/milagros-en-bicho-raro-vew1g8"
"866","The Giver I - El Dador De Recuerdos...","Lowry, Lois","Everest",17727,0,0,240,"Tapa Blanda","https://www.linio.cl/p/the-giver-i-el-dador-de-recuerdos-wzmoxd"
"867","Loba / Veronica Murguia...","Veronica Murguia","SM",7900,0,0,512,"Tapa Blanda","https://www.linio.cl/p/loba-veronica-murguia-x114j6"
"868","El Ejército Negro 2 El Reino de la Oscu...","Santiago García-Clairac","SM",13900,0,0,601,"Tapa Dura","https://www.linio.cl/p/el-eje-rcito-negro-2-el-reino-de-la-oscuridad-yokh1i"
"869","Fenris El Elfo (Crónicas De La Torre #4...","Laura Gallego","SM",12000,0,0,221,"Tapa Dura","https://www.linio.cl/p/fenris-el-elfo-cro-nicas-de-la-torre-4--yprczg"
"870","A prueba de fuego  JAVIER MORO...","Javier Moro","Espasa",45590,0,0,424,"Tapa Dura","https://www.linio.cl/p/a-prueba-de-fuego-javier-moro-tqo98j"
"871","La vuelta al mundo de unas zapatillas de...","KORN, WOLFGANG","SIRUELA",45990,0,0,256,"Tapa Dura","https://www.linio.cl/p/la-vuelta-al-mundo-de-unas-zapatillas-de-deporte-os7hl6"
"872","¿Dónde está Ana - VV.AA....","VV.AA.","SIRUELA",36690,0,0,40,"Tapa Dura","https://www.linio.cl/p/-do-nde-esta-ana-vvaa-ryipqs"
"873","Lo que hizo Katy en la escuela...","COOLIDGE, SUSAN","SIRUELA",36590,0,0,208,"Tapa Dura","https://www.linio.cl/p/lo-que-hizo-katy-en-la-escuela-s3a6kq"
"874","El sombrero del mago...","JANSSON, TOVE","SIRUELA",34290,0,0,156,"Tapa Blanda","https://www.linio.cl/p/el-sombrero-del-mago-va6uco"
"875","Exploradores del arte moderno...","BLOCH, SERGE/HARMAN, ALICE","SIRUELA",41390,0,0,96,"Tapa Dura","https://www.linio.cl/p/exploradores-del-arte-moderno-vecvka"
"876","Geografía mágica - HERREROS, ANA CRIST...","HERREROS, ANA CRISTINA","SIRUELA",68990,0,0,180,"Tapa Dura","https://www.linio.cl/p/geografi-a-ma-gica-herreros-ana-cristina-wybil2"
"877","Me derrito por el Artico...","SEZNEC, ERWAN","SIRUELA",36690,0,0,156,"Tapa Blanda","https://www.linio.cl/p/me-derrito-por-el-artico-x1w822"
"878","La sorpresa del César...","SEZNEC, ERWAN","SALVAT",29790,0,0,64,"Tapa Dura","https://www.linio.cl/p/la-sorpresa-del-ce-sar-wywzp0"
"879","Los Extrañamientos Libros...","Martín Blasco","Santillana",7900,0,0,144,"Tapa Blanda","https://www.linio.cl/p/los-extran-amientos-libros-jpu4a6"
"880","El Caso De La Máscara De Jade...","José Ignacio Valenzuela","Santillana",7900,0,0,212,"Tapa Blanda","https://www.linio.cl/p/el-caso-de-la-ma-scara-de-jade-jps3rl"
